"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
546091812,,"2025-08-08 00:02:21","2025-08-08 03:05:26","TikTok Shop ID - CPS",-,579911230362060141,0.97,0.03,RAMPUP,Pending,,,,,1729684772894180745,"cod&ready MINT Eyeliner Pena Slim Ulat Sutra Berbaring Cair Tahan Air Cepat kering Eyeliner Riasan Mata Tanpa Eyebrow Eyelash Pen Liquid Eyeliner Microblading 4D Pen Untuk Menggambar Alis INDAHPUTRIMALL",1729684773865096585,INDAHPUTRIMALL
546685476,,"2025-08-08 19:47:05","2025-08-08 21:34:34","TikTok Shop ID - CPS",-,579921790233446270,1.86,0.02,RAMPUP,Pending,,,,,1729602653881928396,"Panci Elektrik Serbaguna small Bebek Kuning Panci Listrik Serbaguna Elektrik Cooker Multifungsi /Panci Kukus Elektrik 1.8 Liter/Panci Listrik Elektrik Serbaguna Multifungsi Hitam Kabel Stainless",1729602653881862860,HOKKY-SHOP
546686501,,"2025-08-08 19:38:59","2025-08-08 21:35:25","TikTok Shop ID - CPS",-,579921747844171600,0.61,0.02,RAMPUP,Pending,,,,,1730667269417109120,"Tas Selempang Pria Wanita Gresta Cross Hitam",1730667266039514752,nadianurmazidah
546428709,,"2025-08-08 14:35:21","2025-08-08 15:15:32","TikTok Shop ID - CPS",-,579918217369454145,0.31,0.00,RAMPUP,Pending,,,,,1730284551438239061,"(1 set) Sendok Takar Set / Sendok Takar Warna Pastel Ukuran Air Bumbu",1730284551438173525,"xoxo mall"
546436389,,"2025-08-08 11:58:56","2025-08-08 15:32:42","TikTok Shop ID - CPS",-,579916120105059700,2.19,0.04,RAMPUP,Pending,,,,,1729820183478371996,"7 Bungkus Baso Aci Ayam Suwir By Keylaa Food Makanan Instan Pedas",1729820261341890204,Keylaafood
546438693,,"2025-08-08 11:09:01","2025-08-08 15:38:03","TikTok Shop ID - CPS",-,579915506647140349,1.69,0.05,RAMPUP,Pending,,,,,1731308361648932320,"NSA Emblem Vario Ganteng Edition – Logo Timbul Keren untuk Vario 110-160 (Old & New)",1731308361648866784,"LifestyleHub Shop"
546225958,,"2025-08-08 08:03:02","2025-08-08 08:22:43","TikTok Shop ID - CPS",-,579913611743102030,0.17,0.00,RAMPUP,Pending,,,,,1730726186244998200,"alat cukur jenggot atau kumis, 2 dan 3 mata pisau Razor murah meriah",1730726302859428920,usakazza
546431014,,"2025-08-08 13:48:39","2025-08-08 15:20:09","TikTok Shop ID - CPS",-,579917628083307640,0.21,0.01,RAMPUP,Pending,,,,,1731183342800242078,"Tiang Benang Mesin Jahit 4 In 1 / Tempat Alat Jahit / Tempat Bobbin Alat Jahit",1731183331903505822,"Senang Jual"
546436390,,"2025-08-08 11:58:56","2025-08-08 15:32:42","TikTok Shop ID - CPS",-,579916116603471366,3.12,0.13,RAMPUP,Pending,,,,,1729556859013597620,"PhiLipe Ricci Jam Tangan Pria Wanita Analog Original Terbaru Arloji Perempuan KPM Free Box rubber watches  Karet",1729556858055068084,"PhiLipe Ricci"
546439207,,"2025-08-08 10:57:37","2025-08-08 15:39:10","TikTok Shop ID - CPS",-,579915316907378107,3.06,0.05,RAMPUP,Pending,,,,,1731132978615584376,"MAINAN ANAK BONEKA BERBIEE GANTI BAJU BERBIE BEAUTY 838-K1A",1731132978615518840,BOMBERSHOP.88
546226727,,"2025-08-08 07:31:04","2025-08-08 08:24:32","TikTok Shop ID - CPS",-,579913403872413157,1.66,0.04,RAMPUP,Pending,,,,,1731296940631951312,"Gelang Tangan Rantai Wanita Titanium Gold Anti Luntur",1731296840079280080,"Chun Nduk"
546440232,,"2025-08-08 10:38:22","2025-08-08 15:41:26","TikTok Shop ID - CPS",-,579915118982039385,7.26,0.28,RAMPUP,Pending,,,,,1731933028795581531,"PROMO PAKET 4PCS GORDEN JENDELA & PINTU UKURAN Tinggi 220cm dan 150cm BAHAN Katun Micro Disperse Cocok Untuk Gaya Minimalis Curtain",1729961130294806619,"Queen Gorden"
546442024,,"2025-08-08 09:50:39","2025-08-08 15:45:40","TikTok Shop ID - CPS",-,579914596796433819,1.69,0.04,RAMPUP,Pending,,,,,1730244701438052091,"arit potong rumput arit baja per asli tajam arit babad rumput",1730244658570036987,adeartgrosir
546227496,,"2025-08-08 06:58:27","2025-08-08 08:26:09","TikTok Shop ID - CPS",-,579913192697202330,2.27,0.04,RAMPUP,Pending,,,,,1729731635657016404,"[6 & 12 pcs] Gelas Cangkir Viola Kaori Gambar Gagang Tahan Panas Tempat Minum Anak Anti Pecah Lucu Plastik Kitchenware",1729731635614155860,"Aba Zafran V"
546438696,,"2025-08-08 11:09:00","2025-08-08 15:38:03","TikTok Shop ID - CPS",-,579915523730474303,0.69,0.02,RAMPUP,Pending,,,,,1729947640543938812,"Clova BR288 Sport Bra Olahraga Pakaian Dalam Wanita Bra Bh Sport Yoga Gym Lari Wanita",1729947626813229308,Clovaco
546438952,,"2025-08-08 11:03:00","2025-08-08 15:38:31","TikTok Shop ID - CPS",-,579915455055758919,1.21,0.04,RAMPUP,Pending,,,,,1729755918456620410,"(Xora) Emira Hijab Size M - Kerudung Bergo Instan Wanita Muslim Non Pad Simple",1729755444361987450,"Xora Hijab"
546442025,,"2025-08-08 09:50:39","2025-08-08 15:45:40","TikTok Shop ID - CPS",-,579914596796433819,2.54,0.06,RAMPUP,Pending,,,,,1729758961535256315,"Pisau Daging Tebal 4mm Baja Tajam Potong Hewan(nardi)",1729759035242874619,adeartgrosir
