Order ID,Sub orderid,Creator username,Creator tag ID,Product Name,SKU,Product ID,Price,Quantity,Shop name,Shop code,Currency,Order Status,Content Type,Content id,Standard commission rate,Commission bonus rate,Creative commission rate,Creator commission reward rate,Estimated commission base,Est. standard commission,Est. commission bonus,Est. creative commission,Est. creator commission reward fee,Actual commission base,Actual standard commission,Actual commission bonus,Actual creative commission,Actual creator commission reward fee,Creator tax,Agency commission,Agency commission bonus,Agency creative commission,Creator agency commission reward fee,Total agency commission,Quantity returned,Quantity refunded,Invitation ID,Agency commission rate,Time order created,Time order delivered,Time Commission Paid,Payment ID,Payment method,Payment account,IVA,ISR,Platform,Attribution type,commission model
580062121939403918,580062121939534990,racunbelanjakuyyyy,OEM3_OPPO_PUSH,PAKET Alat ukura tekanan fuelpump motor injeksi + alat servis injektor motor dan mobil + soket dlc tombol soket riset injeksi,Default,1729584200857126440,128616,1,VARIOUS SHOPp,IDLCSNWL83,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,128616,643,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:11:38,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062113361331381,580062113361462453,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Jilbab / Hijab anak segi tiga instan anak jersey premium 0_6thn  ||  Kerudung Segitiga instan anak Muslim,COKSU,1730604814276658507,14000,1,syahiraoffice,IDLCSFW7JK,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,14000,1050,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:11:05,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062025461368382,"580062025461499454,580062025461564990",racunbelanjakuyyyy,OEM3_OPPO_PUSH,【Produk Baru】4/6mm Corong Kelim Mesin Jahit High Speed / Corong Lipat Praktis Sepatu / Corong Lipat Mesin Jahit,4mm,1731811595468113802,14000,2,popley mall,IDLC9T4LW7N,IDR,Processing,Link share,OEM3_OPPO,8.5,,,,28000,2380,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:07:17,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062023333676848,580062023333938992,racunbelanjakuyyyy,OEM2_VIVO_PUSH,BOBOHO - Legging Stocking Anak Perempuan Bahan Katun Motif Pita / Celana Stocking Anak motif Kelinci / Stocking Tari Anak Fashion,"PINK RABBIT U27, XS (6-12 bulan)",1729601953048202121,21999,1,boboho88,IDLCHKWLRK,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,21999,550,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:06:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062023333676848,580062023333873456,racunbelanjakuyyyy,OEM2_VIVO_PUSH,BOBOHO - Legging Stocking Anak Perempuan Bahan Katun Motif Pita / Celana Stocking Anak motif Kelinci / Stocking Tari Anak Fashion,"CREAM RABBIT U26, XS (6-12 bulan)",1729601953048202121,21999,1,boboho88,IDLCHKWLRK,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,21999,550,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:06:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062023333676848,580062023333807920,racunbelanjakuyyyy,OEM2_VIVO_PUSH,BOBOHO - Legging Stocking Anak Perempuan Bahan Katun Motif Pita / Celana Stocking Anak motif Kelinci / Stocking Tari Anak Fashion,"PUTIH RABBIT U25, XS (6-12 bulan)",1729601953048202121,21999,1,boboho88,IDLCHKWLRK,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,21999,550,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:06:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580062015243913055,580062015244044127,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize.（CX010）,"Black, L",1729696572366751987,117650,1,Reytorrm,IDLC3DL29S,IDR,Processing,Link share,OEM3_OPPO,4,,,,117650,4706,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:05:08,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061964318311621,580062003605243077,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Botol minum Portable Cup High Quality 600/800 ML Bening Doff BPA FREE,"Pink, 600ml",1729797427353847348,6999,1,SYATI GROSIR,IDLC3XLH9K,IDR,Processing,Link share,OEM3_OPPO,2,,,,6999,140,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:02:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061964001903957,580061964002035029,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[Official] FOCALLURE Mascara Curling Eyelash tahan air,FA169,1729382883055535234,37500,1,FOCALLURE STORE,IDLCRLLLWE,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,37500,938,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:02:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061992995358074,580061992995489146,racunbelanjakuyyyy,OEM2_VIVO_PUSH,KAOS OVERSIZED COMBED KERAH KANCING KAOS POLLO DAILY TOP JUMBO XXL BASIC POLOS TANGAN PANJANG 30S naydee,POLLO WINE,1730209193056044386,49068,1,Naydee.id,IDLCPLLL7F,IDR,Processing,Link share,OEM3_OPPO,5,,,,49068,2453,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:02:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061972680574138,580061972680705210,racunbelanjakuyyyy,OEM2_VIVO_PUSH,(Free Gelang & Cincin) Kalung & Gelang nama model mickey bisa custom nama Perhiasan Titanium,"Lapis Putih, Gelang, Bayi",1729626452317604696,48800,1,pusatkalungnamatitanium,IDLCD6WLBB,IDR,Cancelled,Link share,OEM3_OPPO,7.5,,,,48800,3660,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 13:00:51,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061980022048312,580061980022179384,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Hanasui Next Level Butter Balm - Color Butter Balm Tinted Lip Balm Melembabkan & Mencerahkan Bibir,03 sassy,1731368076876875139,29231,1,RAHAT MART,IDLCNYWW83,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,29231,438,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:59:29,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061958117885841,580061958118082449,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Glad2Glow Yuja Symwhite 377 Dark Spot Moisturizer - Pelembab Wajah Mencerahkan & Atasi Noda Hitam | Tone Cream Wajah Day Cream Night Cream Pelembab Wajah Kering Kusam Moisturizing Panthenol Kulit Glowing glad glow moisturizer,【30% off】1pc,1729710484015515938,47000,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,47000,705,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:58:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061974953428669,580061974953559741,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"(1pcs) Weldop JP Ring 16 dan Ring Bahan Plat mentah all model Depan Belakang Bjian, bonus breket/dudukan - SATUAN","Putro Aji, Depan Ring 16",1730702112121980557,100000,1,GASRONG VARIASI,IDLCSVLL3P,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,100000,2500,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:56:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061921698874768,580061921699005840,racunbelanjakuyyyy,OEM3_OPPO_PUSH,(1 Renceng 36 Pcs) Benang Jahit Lembaran isi 36 Pcs / Benang Jahit Renteng Ekonomis Warna Warni / Hitam / Putih benang beci,36 Pcs - WARNA WARNI,1729607995998243424,7285,1,GirlsDailyStore,IDLCV2LLJK,IDR,Processing,Link share,OEM3_OPPO,5,,,,7285,364,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:56:18,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061901463914038,580061901464045110,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[ BR ] Crop top korean style Atasan wanita Bahan katun combad  Lembut Motif garis lengan variasi Bordir depan,"Putih, M",1730611570155816050,50870,1,Bracket.id,IDLC6PWMN8,IDR,Processing,Link share,OEM3_OPPO,5,,,,50870,2544,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:56:13,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061884338111894,580061884338242966,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Leeva Sabun Exotic Acne 250ml - Sabun Mandi Perawatan Kulit Sensitif, Mengatasi Jerawat Punggung & Panu, Melembabkan Kulit Kering, Solusi Membersihkan Kulit Tubuh Sehat dan Bersih dari Kotoran",Beli 3 Botol Leeva Exotic Acne,1730173758070490903,99000,1,Leeva.id,IDLCSQW7CH,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,99000,5445,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:51:46,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061875634734399,580061875634865471,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Manset Atasan  Wanita Lengan Panjang Spandex Nyaman Muslim All Size Fit to XL Baju Dalaman Kebaya Mewah,"Maroon, All size Fit to XL",1731671009532675140,16567,1,Cintia.shoping,IDLCEQHLWR3,IDR,Processing,Link share,OEM3_OPPO,3,,,,16567,497,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:51:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061878516745880,580061878516876952,racunbelanjakuyyyy,OEM3_OPPO_PUSH,sandal japit hyperstreet pria desain embos - rubber empuk dan ringan yg pasti anti selip size 38-43 Sendal Karet Jepit,"abu japit cream, 42",1729704746894460701,34900,1,HKM shoes,IDLCE7WWK3,IDR,Processing,Link share,OEM3_OPPO,5,,,,34900,1745,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:48:57,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061819207059148,580061819207321292,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Deli Colored Pencil EC122 - Pensil Warna Hybrid Tech 24/36/48/72 Warna, Hasil Warna Cerah & Lembut, Cocok untuk Sketsa & Mewarnai, Cat Metal Finish, Stationery Premium Alat","72 warna, Standar",1729566742818097690,161920,1,Deli.Indonesia,IDLCJLLL2E,IDR,Processing,Link share,OEM3_OPPO,3,,,,161920,4858,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:46:50,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061830455461161,580061830455592233,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Senter LED Super Terang Jarak Jauh Senter Camping Jumbo Multifungsi Waterproof Power 8000 Lumens / Senter LED Super Terang Senter LED Super Terang/Gunung,2400mAh,1732070669897074351,98324,1,AMANG DUDI,IDLC3MNLW6Y,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,98324,2458,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:46:22,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061806616872504,580061806617003576,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Paramorina Upbrainina Bantu Atasi Anak Lambat Bicara untuk usia 1 tahun ke atas - 100 ml Bayi,Default,1729649802896508050,50010,1,Paramorina Herbal Anak,IDLCGVWXJ6,IDR,Processing,Link share,OEM3_OPPO,5,,,,50010,2501,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:44:43,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061776338847100,580061776338978172,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD]Topi Distro Pria/Topi Snapback Bordir Hip-Hop New Model/Topi Lima Panel,"hitam tong krem, all size",1729703646232676737,100,1,Dunia Distro,IDLC7CLLR8,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,100,3,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:43:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061758581474481,580061758581605553,racunbelanjakuyyyy,OEM3_OPPO_PUSH,BELI 1 DAPAT 2 MAGIC BLACK PENGKILAP BODY MOTOR free Spon ISI 100 ML,"BLACK MAGIC 2 BOTOL 100 ML, 100 ML",1729681608068008116,26000,1,AMANAH PARFUM INDONESIA,IDLCN9W24N,IDR,Processing,Link share,OEM3_OPPO,5,,,,26000,1300,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:42:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061758813406348,580061758813537420,racunbelanjakuyyyy,OEM2_VIVO_PUSH,[COD] [ EXTRA SALE GUDANG ] TECSTAR /TEFLON KM 202 / FR 638 SS / KM-202 / FR-638 SS(2 TUNGKU) GARANSI RESMI,KOMPOR 2 TUNGKU + SELANG & REGULATOR ,1730885048348346019,195392,1,CHARLOTTE ELEKTRONIK BEKASI,IDLCNLLTSH,IDR,Processing,Link share,OEM3_OPPO,5,,,,195392,9770,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:42:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061775899297341,580061775899428413,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Boneka Teddy Bear Syal 1,2 meter Main inian Dolls Toys","milo, Big Jumbo",1729387252848428822,164680,1,Gudang Boneka Cikampek,IDLCDDLLYM,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,164680,4117,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:42:53,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061768057128375,580061768057259447,racunbelanjakuyyyy,OEM3_OPPO_PUSH,GOMILKU POUCH SR12  (isi 40 sachet) Original/Coklat/ Stroberi,Stroberi,1731800797273556252,183540,1,dr.Tody SR12.Beautyroom,IDLCVA4LWFD,IDR,Processing,Link share,OEM3_OPPO,5,,,,183540,9177,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:42:38,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061775887566506,580061775887697578,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Parfum savage Pria EDP 100ML Perfume Cowok,Default,1729608647149717427,99979,1,ALOFT 1,IDLCRPLTW3,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,99979,2499,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:42:35,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061692871673639,580061692871804711,racunbelanjakuyyyy,OEM2_VIVO_PUSH,"SAFI AGE DEFY ISI 4 basic series ( Cleanser  50gr, Gold Water Essence 30ml, Day Cream spf 25PA++ 25g & Night Cream 25g )Perawatan anti Aging",-,1729578522596182401,191216,1,mikhaayu_,IDLCB7LL28,IDR,Processing,Link share,OEM3_OPPO,1,,,,191216,1912,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:35:26,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061656115283670,580061656115414742,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[ PAKET 10 PCS ] MONTISS Facial Tissue - Tisu Wajah MONTISS 150 Sheets Lembar 2 ply 2 Lapis Aroma Lembut Promo Murah Gratis Ongkir COD Tissu Kecantikan (10pcs),"10 PCS - Montiss 150 sheet, -",1729577289907538516,47334,1,IBstoreOfficial,IDLCPEW2H8,IDR,Processing,Link share,OEM3_OPPO,1,,,,47334,473,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:31:07,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061653547583163,580061653547976379,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[ECER] - EMINA Bright Stuff Series dan Acne Prone | Emina Moisturizing Cream Toner Face Wash Serum Wajah Emina,Face Toner 100ml,1729568855944956839,28900,1,EMINA.STORE,IDLCFNLWHE,IDR,Cancelled,Link share,OEM3_OPPO,4,,,,28900,1156,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:29:20,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061653547583163,580061653547910843,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Emina Bright Stuff Loose Powder 55gr,Spesifikasi,1729556521615788967,26300,1,EMINA.STORE,IDLCFNLWHE,IDR,Cancelled,Link share,OEM3_OPPO,0.5,,,,26300,132,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:29:20,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061631908578372,580061631908774980,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Baju Jubah Gamis Pria Remaja Dewasa Muslim Lengan Manset Tampilan Elegant Model kancing Sultan - Gamis Laki Laki Motif Polos Katun Polymicro,"PUTIH, XL",1730434020217816206,95000,1,AndalevaFashion,IDLCC9LLCT,IDR,Processing,Link share,OEM3_OPPO,4,,,,95000,3800,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:28:25,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061581126698012,580061581126894620,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Wiper Frameless 24 Inch Wipper Frameless Murah,Default,1729813899437639116,7615,1,Indo Kaya,IDIDLCV7LXRV,IDR,Processing,Link share,OEM3_OPPO,2,,,,7615,152,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:26:54,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061612136367365,580061612136498437,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[PGS] Holder HP Motor Spion Universal Anti Slip Bahan Karet Tahan Air 360 Derajat Cocok Motor Matic dan Manual Garansi Resmi Aman Tanpa Getar​,Stang Motor,1731471759651473358,18900,1,Perfect Goods Shop,IDLCLKLU6N,IDR,Processing,Link share,OEM3_OPPO,5,,,,18900,945,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:26:52,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061581177161253,580061581177292325,racunbelanjakuyyyy,OEM3_OPPO_PUSH,kaos polos warna merah putih lengan panjang model terbaru kemerdekaan Indonesia 17 Agustus,"merah, XL",1731795801240864750,36100,1,senfue,IDLCDCWLUR,IDR,Processing,Link share,OEM3_OPPO,5,,,,36100,1805,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:26:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061618183767453,580061618183898525,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Glad2Glow Day&Night Renew Bundle 4in1- 4 PCS Barrier Skincare Paket-Brightening Moisturizer+Retinol Moisturizer+Brightening serum + Peeling serum Ceramide Kering Membersihkan Wajah Acid Mencerahkan Vitamin | tone cream wajah skincare murah bpom,Day&Night Renew Set1,1730291959642424610,144286,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,144286,2164,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:24:47,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061530036602721,580061530036733793,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Paket hemat [ 2Pouch BAWANG MERAH GORENG] 100gram/pouch super,Default,1730316093567698102,40950,1,Bumbu babe,IDLCFHW8DA,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,40950,1433,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:23:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061546585294693,580061538769405797,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Cover Mesin WR155 Model Full Besi Engine Guard Pengaman Lumpur Aksesoris Variasi,Default,1729746833371792779,106401,1,Prot 72 Variasi Tegal,IDLCXTWLHN,IDR,Processing,Link share,OEM3_OPPO,1,,,,106401,1064,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:22:15,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061555899008952,580061555899140024,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Ivanka denim top by Angelndevilshop,Default,1731813490267489948,168360,1,Angelndevilshop,IDLCRXWLEW,IDR,Processing,Link share,OEM3_OPPO,5,,,,168360,8418,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:21:44,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061563400127969,580061563400259041,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mainan Anak Mobil JIP Monster Zap Model Motor Pantai ATV,888 MERAH,1729821993339421881,10700,1,Kidsworldsunn,IDLCT9LUFS,IDR,Cancelled,Link share,OEM3_OPPO,4,,,,10700,428,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:21:38,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061525080376338,580061525080572946,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Minyak Kayu Putih Cap Lang Caplang / Minyak Ekaliptus Cap Lang / Eucalyptus Oil / Cajuput Oil,Caplang 30 ML,1729791636466009729,11310,1,Perlengkapan Bayi - Lanugo Baby,IDLCBYLLTH,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,11310,57,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:21:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061525080376338,580061525080507410,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Cussons Baby Powder Bedak Bayi Size 100 200 dan 350 + Extra - Kemasan Baru,"Ungu, 35 + 15 Gr",1729417776544385665,4035,1,Perlengkapan Bayi - Lanugo Baby,IDLCBYLLTH,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,4035,20,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:21:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061555324454840,580061555324585912,racunbelanjakuyyyy,OEM3_OPPO_PUSH,BARA HITAM KEMEJA batik pria lengan panjang Furing full katun Slimfit hitam Halus lembut,M,1730767282428348400,110999,1,Biabusana,IDLCSJW7UN,IDR,Processing,Link share,OEM3_OPPO,4,,,,110999,4440,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:20:59,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061534589126090,580061534589322698,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Insolent - Topi Baseball Caps California Holiday All Size Pria Wanita Dewasa Bahan Cotton Chinos Bordiran Timbul Kuat Warna Sesuai Gambar,GREY,1730926543101069299,48853,1,Insolent Movement,IDLC2WW263,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,48853,1710,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:20:14,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061534589126090,580061534589257162,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Insolent - Topi Baseball Caps California Holiday All Size Pria Wanita Dewasa Bahan Cotton Chinos Bordiran Timbul Kuat Warna Sesuai Gambar,HITAM,1730926543101069299,48853,1,Insolent Movement,IDLC2WW263,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,48853,1710,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:20:14,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061506750809711,580061506750940783,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Kacamata Lensa Anti Radiasi Wanita Fashion Retro Frame Kotak Gaya Elegan glasses Eyewear,Hitam,1729647007844239322,9199,1,Payulah.id,IDLCH3LL9Y,IDR,Processing,Link share,OEM3_OPPO,5,,,,9199,460,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:19:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061465180996864,580061465181127936,racunbelanjakuyyyy,OEM3_OPPO_PUSH,10x20 POLYMAILER Plastik Packing ukuran 10 x 20 cm isi 100 Hitam,Warna,1729517005479512116,7270,1,Awicom Shop,IDLCYYWLL8,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,7270,36,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:17:38,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061472805914489,"580061472806045561,580061472806111097",racunbelanjakuyyyy,OEM2_VIVO_PUSH,Mesin Jahit  Manual Staples Portable Mini,Putih,1729560270575274673,10900,2,Riverio Olshop,IDLCANLWHY,IDR,Processing,Link share,OEM3_OPPO,5,,,,21800,1090,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:16:52,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061498800113149,"580061498800244221,580061498800309757",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Casing Hp Hologram Black For 0P A3 PRO A18 A38 A60 A78 A98 A58 A15 A16 A17 A31 A76 A37 A3S A1K A5 A9 2020 A52 A92 A53 A54 A55 A57 A77S A74 A76 A78 A79 A94 A98 RENO 4 5 6 7 8 10 11 12 13 (CH19),"No.1, 0P A57 2022 / A77S",1730829043317638403,21900,2,Akun Case.,IDLC84LLWRR,IDR,Processing,Link share,OEM3_OPPO,5,,,,43800,2190,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:15:54,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061449742943735,580061449743205879,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Bros seni Birdy kelas atas paduan Korea Elegan hijab Mewah Anggun Jewel Bling Shiny Aksesoris,Default,1731691175165069259,12349,1,Kiara Jewelry,IDLCX3WT6Y,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,12349,62,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:14:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061442195686814,"580061442195817886,580061442195883422",racunbelanjakuyyyy,OEM3_OPPO_PUSH,POTENSIO MONO KLIK AS PENDEK 50K,Default,1731058470289114770,3598,2,ARIES ELEKTRONIK STORE,IDLCJ9LL3X,IDR,Processing,Link share,OEM3_OPPO,4.75,,,,7195,342,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:14:03,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061441253475932,580061441253607004,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Paket Motoran Hiking Manset Lengan Sarung Tangan dan Masker Buff Baff Hitam Multifungsi Pria Wanita Dewasa,Paket Motor HItam Polos,1730954075042120799,24900,1,sidik id,IDLCPELWY8,IDR,Processing,Link share,OEM3_OPPO,4,,,,24900,996,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:13:30,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061437017491260,580061437017622332,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Erigo T-Shirt Graphic Eizan Black - Kaos Hitam Pria & Wanita,"Size, XL",1729460883953977125,83663,1,Erigo Store,IDLCJ4LLNG,IDR,Processing,Link share,OEM3_OPPO,5,,,,83663,4183,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:12:21,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061435105413054,580061388495488958,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Tote Bag Wanita ISYANA taswanita terbaru  totebag wanita Tote bag wanita kekinian (free syal) Hitam Kantong,Hitam,1729892642491435750,36000,1,ca store,IDLCJYLLAR,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,36000,1260,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:10:14,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580061399888594302,580061399888725374,racunbelanjakuyyyy,OEM3_OPPO_PUSH,cappuvini matte /lipliner cappuvini Merah /Lipstik matte Dark,Matte#4,1729610387544180464,15040,1,Dimitar168,IDLCD3WWWN,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,15040,827,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 12:09:58,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
