"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
547328053,,"2025-08-09 21:17:23","2025-08-10 02:54:45","TikTok Shop ID - CPS",-,579935646929487160,2.02,0.08,RAMPUP,Pending,,,,,1732002815673206625,"Baju Tidur Anak Perempuan 17 Agustus Kemerdekaan Indonesia Ke-80 Anomali Ballerina Cappucina Piyama Setelan Panjang Ukuran (S-XXL) 1 Sampai 10 Tahun Per Katun Lengan Panjang sedikit l (5-6 tahun) pakaian tidur Kancing-1865 baju  agustusan  anak",1732002796206983009,"KENZIO19 SHOP"
546954549,,"2025-08-09 00:18:01","2025-08-09 03:00:44","TikTok Shop ID - CPS",-,579925497201067805,0.85,0.02,RAMPUP,Pending,,,,,1729740574401267368,"1 LITER MEDICATED SHAMPO KUCING ANTI JAMUR ANTI KUTU ANTI RONTOK BULU HALUS KITTEN KUTUAN SAMPO SHAMPOO ANJING BIAR GA RONTOK",1729740551963838120,"Noki Pet Shop"
547028277,,"2025-08-09 20:15:47","2025-08-09 20:48:51","TikTok Shop ID - CPS",-,579934951422592760,0.19,0.01,RAMPUP,Pending,,,,,1729625533541550764,"PIRING MAKAN SAJI 14.2, 14.5, 15, 20 ,23, 25 dan 27cm",1729625533541485228,U-HOUSE
547316278,,"2025-08-09 22:50:36","2025-08-10 02:46:17","TikTok Shop ID - CPS",-,579936723388040385,0.36,0.00,RAMPUP,Pending,,,,,1729502942270622221,"Pisau Cukur Alis Tinkle Portable Cukuran Bulu Ketiak Kemaluan Rambut Kaki Serbaguna Alat Kerik Manual Eyebrow Razor Trimmer LC105",1729502940302838285,"Swan House"
546996534,,"2025-08-09 10:39:00","2025-08-09 15:29:53","TikTok Shop ID - CPS",-,579928757830845483,0.89,0.02,RAMPUP,Pending,,,,,1732136169216050575,"[ PAKET HEMAT MANDI ] 3pcs Ciptadent 30gr  (KECIL) + 3pcs Sabun GIV , Harmony , Dettol Soap Pencerah Perawatan",1730796148322567567,faikshopjember
546985527,,"2025-08-09 14:29:05","2025-08-09 15:11:36","TikTok Shop ID - CPS",-,579931314050139576,4.50,0.05,RAMPUP,Pending,,,,,1729585884983952718,"Antangin Permen @250 Butir , Candy Antangin Permen Jahe Toples -  Food",1729585877959738702,"Pusat Snack Makanan Ringan"
546998071,,"2025-08-09 09:54:53","2025-08-09 15:33:27","TikTok Shop ID - CPS",-,579928305127949448,5.12,0.18,RAMPUP,Pending,,,,,1729713546643081799,"Rak Kamar Mandi  Tempel Dinding Stainles Steel - Rak Gantung Sabun Handuk  Kamar Mandi",1729531295250352711,Theonestore01
547000375,,"2025-08-09 08:40:29","2025-08-09 15:38:24","TikTok Shop ID - CPS",-,579927629239191228,0.62,0.01,RAMPUP,Pending,,,,,1730142379635606679,"LEMET PLASTIK / SOLET SPATULA PLASTIK / POLESAN SPATULA",1729682378870524055,YukiHoki27
547026999,,"2025-08-09 20:32:33","2025-08-09 20:47:26","TikTok Shop ID - CPS",-,579935106055570513,1.81,0.04,RAMPUP,Pending,,,,,1731829710676985643,"O.TWO.O  Eyebrow Dying Cream  Natural Shaping waterproof and not easy to be stained",1731829622918514475,"Otwoo Indonesia"
547035448,,"2025-08-09 18:26:05","2025-08-09 20:56:37","TikTok Shop ID - CPS",-,579933765620368824,0.68,0.02,RAMPUP,Pending,,,,,1731557394655839602,"Bendera Merah Putih Bendera Indonesia Bahan Veles PREMIUM 150X100CM 120X80CM 90X60CM",1731557352479425906,"Konveksi Belia Store"
547040824,,"2025-08-09 16:35:09","2025-08-09 21:02:37","TikTok Shop ID - CPS",-,579932616616543693,0.48,0.00,RAMPUP,Pending,,,,,1729615939435268583,"SSW Leyou Tali Sepatu Luminous Shoelaces Glow in The Dark 2 PCS - DWA44 - Green Shoes Shoestrings Shoe",1729615939435203047,serbaserbiworld
546989624,,"2025-08-09 13:20:35","2025-08-09 15:16:59","TikTok Shop ID - CPS",-,579930529377518764,0.53,0.05,RAMPUP,Pending,,,,,1731238397825550078,"Jepit Rambut Bunga Bali Flower Hair Clip Akrilik Gaya Mini Bunga Kamboja Flower Kecil Aksesoris",1731238397613541118,"Serenade Chic"
546995768,,"2025-08-09 11:01:52","2025-08-09 15:28:19","TikTok Shop ID - CPS",-,579928983930504669,1.60,0.08,RAMPUP,Pending,,,,,1731354196102841584,"Face Lift Beauty Jar Berjalan Jar Berjalan Karet Lembut Menggores Dahi Jar Dahi Pijat Bahu dan Leher",1731076012392678640,"PAUL'S SUPER SHOP"
546992697,,"2025-08-09 12:20:27","2025-08-09 15:21:50","TikTok Shop ID - CPS",-,579929839393866893,0.89,0.05,RAMPUP,Pending,,,,,1730968540652536993,"Perangkap Tikus Kuat dengan Alat Jepit Mouse Trap",1730968564993787041,Chazthla
546993465,,"2025-08-09 12:05:10","2025-08-09 15:23:13","TikTok Shop ID - CPS",-,579929693862266441,1.69,0.06,RAMPUP,Pending,,,,,1731309634533950820,"Celana Pendek Pria Santai Polos Kolor Cowok Dewasa 3/4 Bordir",1731309634533819748,Juragankolor
